window_start,src_ip,flow_count,unique_dst_ips,unique_dst_ports,port_entropy,avg_duration,total_bytes_sent,total_bytes_recv,bytes_per_sec,avg_packet_size,syn_ratio,failed_ratio,flow_rate_per_sec,interval_cv,night_ratio,admin_port_ratio,true_label,true_attack_type
2026-08-10 04:39:00,10.0.0.1,1,1,1,-1.4428232973175175e-12,6.696800410979427,4746,13461,79.1,189.88,1.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 04:44:00,10.0.0.1,1,1,1,-1.4428232973175175e-12,1.1807268561641229,3386,7694,56.43333333333333,199.23529411764707,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 04:48:00,10.0.0.1,1,1,1,-1.4428232973175175e-12,2.0685015577115027,818,3763,13.633333333333333,58.5,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 04:50:00,10.0.0.1,1,1,1,-1.4428232973175175e-12,3.1931951175885414,6728,36766,112.13333333333334,305.8636363636364,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 04:54:00,10.0.0.1,1,1,1,-1.4428232973175175e-12,1.2235356144892429,7486,24018,124.76666666666667,499.1333333333333,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 04:56:00,10.0.0.1,1,1,1,-1.4428232973175175e-12,6.005151412358299,5171,17209,86.18333333333334,397.84615384615387,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 05:01:00,10.0.0.1,1,1,1,-1.4428232973175175e-12,12.951175777374788,6112,28255,101.86666666666666,436.64285714285717,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 05:10:00,10.0.0.1,2,2,2,0.9999999999971146,3.100146456158928,5915,25684,98.58333333333333,219.11111111111111,0.0,0.0,0.03333333333333333,1.0,1.0,0.0,benign,none
2026-08-10 05:16:00,10.0.0.1,1,1,1,-1.4428232973175175e-12,3.7504768431005258,4730,21113,78.83333333333333,315.4,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 05:19:00,10.0.0.1,1,1,1,-1.4428232973175175e-12,5.463034332958591,4248,21753,70.8,326.84615384615387,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 05:25:00,10.0.0.1,1,1,1,-1.4428232973175175e-12,1.3801553159444921,40,193,0.6666666666666666,1.8636363636363635,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 05:26:00,10.0.0.1,1,1,1,-1.4428232973175175e-12,6.6050768419847605,6959,10795,115.98333333333333,316.3636363636364,1.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 05:30:00,10.0.0.1,1,1,1,-1.4428232973175175e-12,2.44893004237379,2974,8739,49.56666666666667,135.22727272727272,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 05:32:00,10.0.0.1,1,1,1,-1.4428232973175175e-12,2.6128232491721124,4003,21124,66.71666666666667,400.4,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 05:33:00,10.0.0.1,1,1,1,-1.4428232973175175e-12,0.39456760008694647,4557,22300,75.95,325.57142857142856,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 05:37:00,10.0.0.1,1,1,1,-1.4428232973175175e-12,1.3437775904049774,5680,28751,94.66666666666667,227.24,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 05:41:00,10.0.0.1,1,1,1,-1.4428232973175175e-12,4.319929278325721,8113,35854,135.21666666666667,477.29411764705884,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 05:47:00,10.0.0.1,1,1,1,-1.4428232973175175e-12,8.91383933407561,5420,25803,90.33333333333333,542.1,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 05:59:00,10.0.0.1,2,2,1,-1.4428232973175175e-12,4.9704388933068255,8701,34573,145.01666666666668,235.1891891891892,0.0,0.0,0.03333333333333333,1.0,1.0,0.0,benign,none
2026-08-10 00:03:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,0.6837057331868495,5050,25572,84.16666666666667,240.52380952380952,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 00:14:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,3.3756852745998125,5370,15376,89.5,413.15384615384613,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 00:17:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,2.969834240469598,3982,10683,66.36666666666666,331.9166666666667,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 00:36:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,0.9510383372315521,1269,4877,21.15,79.375,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 00:38:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,1.9550655454794532,3845,15730,64.08333333333333,320.5,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 00:58:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,20.95837028318772,40,189,0.6666666666666666,2.5625,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 01:13:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,1.6882828191215018,3245,12574,54.083333333333336,231.85714285714286,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 01:17:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,4.261741226730291,2339,3640,38.983333333333334,180.0,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 01:20:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,1.677932297217485,762,3675,12.7,63.583333333333336,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 01:36:00,10.0.0.10,2,2,1,-1.4428232973175175e-12,4.6918737234262,9341,41324,155.68333333333334,322.13793103448273,0.5,0.0,0.03333333333333333,1.0,1.0,0.0,benign,none
2026-08-10 01:37:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,0.05991182632342462,7004,18710,116.73333333333333,389.1666666666667,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 01:38:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,1.3345501337013157,7719,26168,128.65,643.3333333333334,1.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 01:39:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,0.2521263578448117,8098,20568,134.96666666666667,323.96,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 01:40:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,0.35109154589497066,5480,12536,91.33333333333333,421.61538461538464,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 01:43:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,0.2671914178941543,40,126,0.6666666666666666,2.1578947368421053,1.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 01:44:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,12.020957794596672,4518,16211,75.3,265.8235294117647,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 01:49:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,9.960190798091915,4581,19322,76.35,208.27272727272728,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 01:50:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,2.6830790215608986,3156,12896,52.6,166.1578947368421,0.0,1.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 02:03:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,2.601347705550121,7890,22218,131.5,493.1875,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 02:04:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,3.192026151167274,8107,29949,135.11666666666667,1158.2857142857142,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 02:06:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,2.9773018966426688,4662,23166,77.7,233.15,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 02:09:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,7.727481519105464,6869,17925,114.48333333333333,528.4615384615385,1.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 02:16:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,1.5649405146385766,4231,9454,70.51666666666667,222.73684210526315,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 02:17:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,13.458837589972614,2209,7988,36.81666666666667,122.77777777777777,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 02:21:00,10.0.0.10,3,3,3,1.584962500716828,7.621374203085073,21835,77221,363.9166666666667,464.59574468085106,0.0,0.0,0.05,0.9999995000002447,1.0,0.0,benign,none
2026-08-10 02:25:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,0.3731350563010648,5731,19609,95.51666666666667,358.25,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 02:35:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,0.2674172514784621,1409,4834,23.483333333333334,282.0,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 02:38:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,10.476492631595434,5021,11629,83.68333333333334,418.5,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 02:41:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,11.999466400145396,40,224,0.6666666666666666,3.4166666666666665,1.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 02:44:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,7.711233618318798,2031,8040,33.85,119.52941176470588,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 02:45:00,10.0.0.10,2,2,2,0.9999999999971146,3.128778983949121,8055,25140,134.25,251.75,0.0,0.0,0.03333333333333333,1.0,1.0,0.0,benign,none
2026-08-10 02:46:00,10.0.0.10,2,2,2,0.9999999999971146,2.671191406540178,12594,54781,209.9,434.3103448275862,0.0,0.0,0.03333333333333333,1.0,1.0,0.0,benign,none
2026-08-10 02:52:00,10.0.0.10,2,2,2,0.9999999999971146,2.43987064812557,12474,58466,207.9,594.047619047619,0.0,0.0,0.03333333333333333,1.0,1.0,0.0,benign,none
2026-08-10 02:53:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,2.1373961175575547,2788,16116,46.46666666666667,146.78947368421052,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 03:00:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,0.08159840138685676,2223,12065,37.05,101.0909090909091,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 03:01:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,3.1262978203951777,1983,5362,33.05,104.42105263157895,1.0,1.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 03:08:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,0.8636209087067842,6757,30737,112.61666666666666,750.8888888888889,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 03:09:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,0.11308746568513017,40,117,0.6666666666666666,2.411764705882353,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 03:10:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,1.9787685416886942,40,188,0.6666666666666666,2.1578947368421053,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 03:11:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,3.032768900188093,40,218,0.6666666666666666,2.9285714285714284,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 03:20:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,3.8598600662628773,5549,15040,92.48333333333333,326.47058823529414,1.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 03:28:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,7.533635673265826,2250,11301,37.5,112.55,1.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 03:42:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,1.8710427288880855,3284,11204,54.733333333333334,219.0,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 03:44:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,1.8475885317609702,6649,29284,110.81666666666666,277.0833333333333,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 03:48:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,5.5326650126881445,477,1902,7.95,26.555555555555557,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 03:50:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,0.33626273005884705,542,2745,9.033333333333333,33.9375,1.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 04:00:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,1.191267012831891,4294,22937,71.56666666666666,536.875,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 04:02:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,0.7304602767412508,4839,12388,80.65,403.3333333333333,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 04:08:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,0.8479940716318772,5204,30469,86.73333333333333,371.7857142857143,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 04:09:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,4.164551438196108,238,952,3.966666666666667,13.277777777777779,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 04:10:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,9.720547861527963,2438,13407,40.63333333333333,152.4375,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 04:12:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,1.4569582395185958,6131,12695,102.18333333333334,511.0,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 04:13:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,5.486784687261625,3149,11703,52.483333333333334,225.0,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 04:15:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,0.9616858510703508,4402,26395,73.36666666666666,489.22222222222223,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 04:20:00,10.0.0.10,2,2,2,0.9999999999971146,2.1549458448774743,4423,16800,73.71666666666667,221.2,0.0,0.0,0.03333333333333333,1.0,1.0,0.0,benign,none
2026-08-10 04:21:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,4.061514736171376,4112,16561,68.53333333333333,241.94117647058823,0.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
2026-08-10 04:25:00,10.0.0.10,1,1,1,-1.4428232973175175e-12,7.96116285367814,1522,5930,25.366666666666667,117.15384615384616,1.0,0.0,0.016666666666666666,1.0,1.0,0.0,benign,none
